Transaction_ID,Date,Drug_Name,Batch_Number,Qty_Sold,MRP_Unit_Price,Total_Amount
TXN-10383,2023-02-11,Glycomet 500,GLY-2301-17,3,22.5,67.5
TXN-10384,2023-02-11,Allegra 120,ALL-2301-89,1,198,198
TXN-10385,2023-02-11,Dolo 650,DOL-2301-50,1,30,30
TXN-10386,2023-02-11,Telma 40,TEL-2301-80,4,220,880
TXN-10387,2023-02-12,Pan 40,PAN-2301-18,1,155,155
TXN-10388,2023-02-12,Glycomet 500,GLY-2301-13,1,22.5,22.5
TXN-10389,2023-02-12,Dolo 650,DOL-2301-50,2,30,60
TXN-10390,2023-02-12,Glycomet 500,GLY-2301-13,5,22.5,112.5
TXN-10391,2023-02-12,Azithral 500,AZI-2301-67,6,118.5,711
TXN-10392,2023-02-12,Telma 40,TEL-2301-51,3,220,660
TXN-10393,2023-02-12,Glycomet 500,GLY-2301-17,1,22.5,22.5
TXN-10394,2023-02-12,Allegra 120,ALL-2301-89,5,198,990
TXN-10395,2023-02-12,Allegra 120,ALL-2301-89,2,198,396
TXN-10396,2023-02-12,Azithral 500,AZI-2301-28,6,118.5,711
TXN-10397,2023-02-13,Pan 40,PAN-2301-29,2,155,310
TXN-10398,2023-02-13,Dolo 650,DOL-2301-86,5,30,150
TXN-10399,2023-02-13,Azithral 500,AZI-2301-67,10,118.5,1185
TXN-10400,2023-02-13,Azithral 500,AZI-2301-67,6,118.5,711
TXN-10401,2023-02-13,Dolo 650,DOL-2301-50,3,30,90
TXN-10402,2023-02-13,Telma 40,TEL-2301-73,4,220,880
TXN-10403,2023-02-13,Dolo 650,DOL-2301-86,4,30,120
TXN-10404,2023-02-13,Pan 40,PAN-2301-58,5,155,775
TXN-10405,2023-02-14,Pan 40,PAN-2301-18,3,155,465
TXN-10406,2023-02-14,Pan 40,PAN-2301-29,4,155,620
TXN-10407,2023-02-14,Pan 40,PAN-2301-29,4,155,620
TXN-10408,2023-02-14,Azithral 500,AZI-2301-61,7,118.5,829.5
TXN-10409,2023-02-14,Azithral 500,AZI-2301-28,7,1185,829.5
TXN-10410,2023-02-14,Azithral 500,AZI-2301-61,7,118.5,829.5
TXN-10411,2023-02-14,Dolo 650,,4,30,120
TXN-10412,2023-02-14,Telma 40,TEL-2301-80,5,220,1100
TXN-10413,2023-02-14,Pan 40,PAN-2301-18,5,155,775
TXN-10414,2023-02-14,Glycomet 500,GLY-2301-55,2,22.5,45
TXN-10415,2023-02-14,Pan 40,PAN-2301-18,3,155,465
TXN-10416,2023-02-14,Allegra 120,,4,198,792
TXN-10417,2023-02-14,Azithral 500,AZI-2301-67,8,118.5,948
TXN-10418,2023-02-14,Pan 40,PAN-2301-18,2,155,310
TXN-10419,2023-02-14,Allegra 120,ALL-2301-79,2,198,396
TXN-10420,2023-02-15,Azithral 500,,10,118.5,1185
TXN-10421,2023-02-15,Dolo 650,DOL-2301-95,1,30,30
TXN-10422,2023-02-15,Azithral 500,,7,118.5,829.5
TXN-10423,2023-02-15,Glycomet 500,GLY-2301-13,5,22.5,112.5
TXN-10424,2023-02-15,Pan 40,PAN-2301-18,4,155,620
TXN-10425,2023-02-15,Dolo 650,,1,30,30
TXN-10426,2023-02-15,Telma 40,TEL-2301-51,3,220,660
TXN-10427,2023-02-15,Allegra 120,ALL-2301-89,4,198,792
TXN-10428,2023-02-15,Allegra 120,ALL-2301-79,4,198,792
TXN-10429,2023-02-15,Glycomet 500,GLY-2301-13,2,22.5,45
TXN-10430,2023-02-15,Glycomet 500,GLY-2301-17,3,22.5,67.5
TXN-10431,2023-02-15,Glycomet 500,GLY-2301-55,3,22.5,67.5
TXN-10432,2023-02-16,Pan 40,PAN-2301-29,5,155,775
TXN-10433,2023-02-16,Dolo 650,,2,30,60
TXN-10434,2023-02-16,Telma 40,TEL-2301-73,4,220,880
TXN-10435,2023-02-16,Dolo 650,DOL-2301-95,5,30,150
TXN-10436,2023-02-16,Azithral 500,,7,118.5,829.5
TXN-10437,2023-02-16,Allegra 120,ALL-2301-89,5,198,990
TXN-10438,2023-02-16,Dolo 650,,4,30,120
TXN-10439,2023-02-16,Pan 40,PAN-2301-18,5,155,775
TXN-10440,2023-02-16,Telma 40,TEL-2301-73,4,220,880
TXN-10441,2023-02-17,Pan 40,PAN-2302-32,3,155,465
TXN-10442,2023-02-17,Telma 40,TEL-2302-25,3,220,660
TXN-10443,2023-02-17,Dolo 650,DOL-2302-21,5,30,150
TXN-10444,2023-02-17,Pan 40,PAN-2301-29,4,155,620
TXN-10445,2023-02-17,Azithral 500,AZI-2301-28,7,118.5,829.5
TXN-10446,2023-02-17,Allegra 120,ALL-2301-89,4,198,792
TXN-10447,2023-02-17,Dolo 650,DOL-2302-21,5,30,150
TXN-10448,2023-02-17,Allegra 120,ALL-2302-47,1,198,198
TXN-10449,2023-02-17,Glycomet 500,GLY-2302-38,4,22.5,90
TXN-10450,2023-02-17,Glycomet 500,GLY-2301-17,3,22.5,67.5
TXN-10451,2023-02-17,Azithral 500,AZI-2302-52,3,118.5,355.5
TXN-10452,2023-02-17,Telma 40,TEL-2301-73,5,220,1100
TXN-10453,2023-01-01,Pan 40,PAN-2301-18,2,155,310
TXN-10454,2023-02-18,Telma 40,TEL-2301-73,3,220,660
TXN-10455,2023-02-18,Dolo 650,DOL-2301-86,1,30,30
TXN-10456,2023-02-18,Dolo 650,DOL-2302-21,5,30,150
TXN-10457,2023-02-18,Glycomet 500,GLY-2302-38,5,22.5,112.5
TXN-10458,2023-02-18,Pan 40,PAN-2301-29,5,155,775
TXN-10459,2023-02-18,Dolo 650,DOL-2301-50,3,30,90
TXN-10460,2023-02-18,Dolo 650,DOL-2302-21,2,30,60
TXN-10461,2023-02-19,Telma 40,TEL-2302-25,5,220,1100
TXN-10462,2023-02-19,Dolo 650,DOL-2301-86,2,30,60
TXN-10463,2023-02-19,Dolo 650,DOL-2301-86,4,30,120
TXN-10464,2023-02-19,Allegra 120,ALL-2301-89,5,198,990
TXN-10465,2023-02-19,Dolo 650,DOL-2301-86,2,30,60
TXN-10466,2023-02-19,Pan 40,PAN-2301-18,1,155,155
TXN-10467,2023-02-19,Azithral 500,AZI-2301-61,9,118.5,1066.5
TXN-10468,2023-02-19,Azithral 500,AZI-2301-28,6,118.5,711
TXN-10469,2023-02-19,Glycomet 500,GLY-2301-55,3,22.5,67.5
TXN-10470,2023-02-19,Pan 40,PAN-2302-32,4,155,620
TXN-10471,2023-02-20,Dolo 650,DOL-2301-86,2,30,60
TXN-10472,2023-02-20,Glycomet 500,,5,22.5,112.5
TXN-10473,2023-02-20,Telma 40,TEL-2301-73,2,220,440
TXN-10474,2023-02-20,Glycomet 500,GLY-2301-17,1,22.5,22.5
TXN-10475,2023-02-20,Azithral 500,AZI-2301-28,7,118.5,829.5
TXN-10476,2023-02-20,Glycomet 500,GLY-2301-17,5,22.5,112.5
TXN-10477,2023-02-21,Dolo 650,DOL-2301-86,3,30,90
TXN-10478,2023-02-21,Telma 40,TEL-2301-51,4,220,880
TXN-10479,2023-02-21,Azithral 500,AZI-2302-52,4,118.5,474
TXN-10480,2023-02-21,Telma 40,TEL-2301-73,5,220,1100
TXN-10481,2023-02-21,Telma 40,TEL-2301-51,4,220,880
TXN-10482,2023-02-22,Dolo 650,DOL-2301-50,1,30,30
TXN-10483,2023-02-22,Dolo 650,DOL-2302-21,5,30,150
TXN-10484,2023-02-22,Dolo 650,DOL-2302-21,1,30,30
TXN-10485,2023-02-22,Azithral 500,AZI-2301-61,5,118.5,592.5
TXN-10486,2023-02-22,Telma 40,TEL-2301-73,1,220,220
TXN-10487,2023-02-22,Azithral 500,AZI-2301-61,7,118.5,829.5
TXN-10488,2023-02-22,Azithral 500,AZI-2301-28,9,118.5,1066.5
TXN-10489,2023-02-22,Glycomet 500,GLY-2301-17,4,22.5,90
TXN-10490,2023-02-22,Allegra 120,ALL-2301-41,2,198,396
TXN-10491,2023-02-22,Dolo 650,DOL-2301-86,4,30,120
TXN-10492,2023-02-22,Glycomet 500,GLY-2301-55,3,22.5,67.5
TXN-10493,2023-02-22,Telma 40,TEL-2301-73,3,220,660
TXN-10494,2023-02-22,Allegra 120,ALL-2301-89,5,198,990
TXN-10495,2023-02-22,Telma 40,TEL-2301-73,2,220,440
TXN-10496,2023-02-23,Dolo 650,DOL-2301-50,3,30,90
TXN-10497,2023-02-23,Telma 40,TEL-2301-73,5,220,1100
TXN-10498,2023-02-23,Pan 40,PAN-2301-29,5,155,775
TXN-10499,2023-02-23,Allegra 120,ALL-2301-89,5,198,990
TXN-10500,2023-02-23,Dolo 650,DOL-2302-21,3,30,90
TXN-10501,2023-02-24,Glycomet 500,,2,22.5,45
TXN-10502,2023-02-24,Telma 40,TEL-2301-51,3,220,660
TXN-10503,2023-02-24,Glycomet 500,GLY-2301-55,2,22.5,45
TXN-10504,2023-02-24,Pan 40,PAN-2302-32,4,155,620
TXN-10505,2023-02-24,Allegra 120,ALL-2301-41,2,1980,396
TXN-10506,2023-02-25,Pan 40,PAN-2301-29,1,155,155
TXN-10507,2023-02-25,Dolo 650,DOL-2301-86,5,30,150
TXN-10508,2023-02-25,Pan 40,PAN-2301-29,2,155,310
TXN-10509,2023-02-25,Glycomet 500,GLY-2301-17,4,22.5,90
TXN-10510,2023-02-25,Azithral 500,AZI-2302-52,8,118.5,948
TXN-10511,2023-02-25,Pan 40,PAN-2302-32,5,155,775
TXN-10512,2023-02-25,Allegra 120,ALL-2301-41,5,198,990
TXN-10513,2023-02-25,Dolo 650,DOL-2301-50,4,30,120
TXN-10514,2023-02-25,Telma 40,TEL-2302-25,5,220,1100
TXN-10515,2023-02-26,Azithral 500,AZI-2302-52,6,118.5,711
TXN-10516,2023-02-26,Pan 40,PAN-2301-18,3,155,465
TXN-10517,2023-02-26,Glycomet 500,GLY-2301-55,5,22.5,112.5
TXN-10518,2023-02-26,Pan 40,PAN-2302-32,5,155,775
TXN-10519,2023-02-26,Pan 40,PAN-2301-29,1,155,155
TXN-10520,2023-02-27,Glycomet 500,GLY-2302-38,1,22.5,22.5
TXN-10521,2023-02-27,Azithral 500,AZI-2302-52,4,118.5,474
TXN-10522,2023-02-27,Azithral 500,AZI-2302-52,9,118.5,1066.5
TXN-10523,2023-02-27,Telma 40,TEL-2301-73,1,220,220
TXN-10524,2023-02-27,Dolo 650,DOL-2302-21,5,30,150
TXN-10525,2023-02-27,Azithral 500,AZI-2301-28,7,118.5,829.5
TXN-10526,2023-01-01,Dolo 650,DOL-2301-86,5,30,150
TXN-10527,2023-02-27,Dolo 650,,5,30,150
TXN-10528,2023-02-27,Allegra 120,ALL-2302-47,4,198,792
TXN-10529,2023-02-27,Telma 40,TEL-2302-25,4,220,880
TXN-10530,2023-02-27,Azithral 500,AZI-2302-52,7,118.5,829.5
TXN-10531,2023-02-27,Dolo 650,DOL-2301-86,4,30,120
TXN-10532,2023-02-27,Allegra 120,ALL-2301-41,2,198,396
TXN-10533,2023-02-27,Dolo 650,DOL-2302-21,2,30,60
TXN-10534,2023-02-28,Azithral 500,AZI-2302-52,6,118.5,711
TXN-10535,2023-02-28,Dolo 650,DOL-2302-21,1,30,30
TXN-10536,2023-02-28,Azithral 500,AZI-2301-28,8,118.5,948
TXN-10537,2023-02-28,Azithral 500,AZI-2301-61,4,118.5,474
TXN-10538,2023-02-28,Telma 40,TEL-2301-51,4,220,880
TXN-10539,2023-02-28,Glycomet 500,GLY-2301-17,1,22.5,22.5
TXN-10540,2023-02-28,Pan 40,PAN-2301-29,1,155,155
TXN-10541,2023-03-01,Glycomet 500,GLY-2302-38,2,22.5,45
TXN-10542,2023-03-01,Allegra 120,ALL-2302-47,5,198,990
TXN-10543,2023-03-01,Glycomet 500,GLY-2302-38,4,22.5,90
TXN-10544,2023-03-01,Glycomet 500,GLY-2302-38,1,22.5,22.5
TXN-10545,2023-03-01,Azithral 500,AZI-2301-61,4,118.5,474
TXN-10546,2023-03-01,Azithral 500,AZI-2301-61,4,118.5,474
TXN-10547,2023-03-01,Allegra 120,ALL-2301-89,8,198,1584
TXN-10548,2023-03-01,Telma 40,TEL-2301-73,4,220,880
TXN-10549,2023-03-01,Azithral 500,AZI-2301-28,3,118.5,355.5
TXN-10550,2023-03-01,Azithral 500,AZI-2302-52,5,118.5,592.5
TXN-10551,2023-03-01,Allegra 120,ALL-2301-41,8,,1584
TXN-10552,2023-03-01,Pan 40,PAN-2302-32,1,155,155
TXN-10553,2023-03-01,Glycomet 500,GLY-2301-17,1,22.5,22.5
TXN-10554,2023-03-01,Azithral 500,,5,118.5,592.5
TXN-10555,2023-03-02,Dolo 650,DOL-2301-50,1,30,30
TXN-10556,2023-03-02,Pan 40,PAN-2302-32,2,155,310
TXN-10557,2023-03-02,Glycomet 500,GLY-2302-38,1,22.5,22.5
TXN-10558,2023-03-02,Pan 40,,2,155,310
TXN-10559,2023-03-02,Glycomet 500,GLY-2302-38,2,22.5,45
TXN-10560,2023-03-02,Allegra 120,ALL-2301-89,9,198,1782
TXN-10561,2023-03-02,Dolo 650,DOL-2302-21,3,30,90
TXN-10562,2023-03-02,Pan 40,PAN-2301-29,4,155,620
TXN-10563,2023-03-02,Glycomet 500,GLY-2301-17,5,22.5,112.5
TXN-10564,2023-03-02,Dolo 650,DOL-2301-86,3,30,90
TXN-10565,2023-03-02,Dolo 650,DOL-2301-86,4,30,120
TXN-10566,2023-03-03,Azithral 500,AZI-2301-28,3,118.5,355.5
TXN-10567,2023-03-03,Pan 40,PAN-2301-18,5,155,775
TXN-10568,2023-03-03,Telma 40,TEL-2301-73,4,220,880
TXN-10569,2023-03-03,Dolo 650,DOL-2302-21,2,30,60
TXN-10570,2023-03-03,Allegra 120,ALL-2302-47,7,198,1386
TXN-10571,2023-03-03,Dolo 650,DOL-2301-50,2,30,60
TXN-10572,2023-03-03,Allegra 120,ALL-2301-41,5,198,990
TXN-10573,2023-03-03,Glycomet 500,GLY-2302-38,3,22.5,67.5
TXN-10574,2023-03-03,Allegra 120,,6,198,1188
TXN-10575,2023-03-03,Azithral 500,AZI-2301-61,4,118.5,474
TXN-10576,2023-03-03,Telma 40,TEL-2301-51,5,220,1100
TXN-10577,2023-03-03,Pan 40,PAN-2301-18,4,155,620
TXN-10578,2023-03-04,Telma 40,TEL-2302-25,1,220,220
TXN-10579,2023-03-04,Azithral 500,,5,118.5,592.5
TXN-10580,2023-03-04,Glycomet 500,GLY-2301-55,5,22.5,112.5
TXN-10581,2023-03-04,Dolo 650,DOL-2302-21,2,30,60
TXN-10582,2023-03-04,Glycomet 500,GLY-2301-17,1,22.5,22.5
TXN-10583,2023-03-04,Pan 40,PAN-2301-18,1,155,155
TXN-10584,2023-03-04,Allegra 120,,9,198,1782
TXN-10585,2023-03-04,Pan 40,PAN-2301-29,1,,155
TXN-10586,2023-03-04,Pan 40,PAN-2301-29,3,155,465
TXN-10587,2023-03-04,Glycomet 500,GLY-2301-55,1,22.5,22.5
TXN-10588,2023-03-04,Telma 40,TEL-2302-25,4,220,880
TXN-10589,2023-03-04,Pan 40,,5,155,775
TXN-10590,2023-03-04,Dolo 650,DOL-2301-86,4,30,120
TXN-10591,2023-03-04,Glycomet 500,GLY-2301-55,4,22.5,90
TXN-10592,2023-03-04,Allegra 120,ALL-2302-47,3,198,594
TXN-10593,2023-03-05,Glycomet 500,GLY-2301-55,3,22.5,67.5
TXN-10594,2023-03-05,Dolo 650,DOL-2301-86,1,30,30
TXN-10595,2023-03-05,Telma 40,TEL-2302-25,5,220,1100
TXN-10596,2023-03-05,Allegra 120,ALL-2302-47,6,198,1188
TXN-10597,2023-03-05,Dolo 650,DOL-2302-21,1,30,30
TXN-10598,2023-03-06,Telma 40,TEL-2301-73,2,220,440
TXN-10599,2023-03-06,Azithral 500,AZI-2301-28,1,118.5,118.5
TXN-10600,2023-03-06,Dolo 650,,2,30,60
TXN-10601,2023-03-06,Azithral 500,AZI-2301-61,5,118.5,592.5
TXN-10602,2023-03-06,Azithral 500,AZI-2302-52,2,118.5,237
TXN-10603,2023-03-06,Azithral 500,AZI-2301-61,2,118.5,237
TXN-10604,2023-03-06,Dolo 650,DOL-2301-50,3,30,90
TXN-10605,2023-03-06,Dolo 650,DOL-2301-86,1,30,30
TXN-10606,2023-03-06,Allegra 120,ALL-2301-89,7,198,1386
TXN-10607,2023-03-06,Allegra 120,ALL-2301-41,8,198,1584
TXN-10608,2023-03-06,Pan 40,PAN-2301-18,3,155,465
TXN-10609,2023-03-07,Dolo 650,DOL-2301-86,1,30,30
TXN-10610,2023-03-07,Pan 40,PAN-2301-29,2,155,310
TXN-10611,2023-03-07,Dolo 650,DOL-2302-21,3,30,90
TXN-10612,2023-03-07,Azithral 500,AZI-2301-61,2,118.5,237
TXN-10613,2023-01-01,Glycomet 500,GLY-2301-55,1,22.5,22.5
TXN-10614,2023-03-07,Pan 40,PAN-2301-18,1,155,155
TXN-10615,2023-03-07,Azithral 500,AZI-2301-61,4,118.5,474
TXN-10616,2023-03-07,Allegra 120,ALL-2302-47,9,198,1782
TXN-10617,2023-03-07,Glycomet 500,GLY-2301-55,5,22.5,112.5
TXN-10618,2023-03-07,Allegra 120,ALL-2302-47,6,198,1188
TXN-10619,2023-03-08,Azithral 500,AZI-2302-52,5,118.5,592.5
TXN-10620,2023-03-08,Allegra 120,ALL-2303-18,6,198,1188
TXN-10621,2023-03-08,Pan 40,PAN-2303-37,2,155,310
TXN-10622,2023-03-08,Azithral 500,AZI-2301-28,1,118.5,118.5
TXN-10623,2023-03-08,Azithral 500,AZI-2301-28,5,118.5,592.5
TXN-10624,2023-03-08,Glycomet 500,GLY-2301-17,5,22.5,112.5
TXN-10625,2023-03-08,Azithral 500,AZI-2303-21,4,118.5,474
TXN-10626,2023-03-08,Allegra 120,ALL-2303-18,9,198,1782
TXN-10627,2023-03-08,Pan 40,PAN-2301-18,2,155,310
TXN-10628,2023-03-08,Telma 40,TEL-2303-57,3,220,660
TXN-10629,2023-03-08,Glycomet 500,GLY-2302-38,5,22.5,112.5
TXN-10630,2023-03-08,Azithral 500,AZI-2301-28,1,118.5,118.5
TXN-10631,2023-03-08,Pan 40,PAN-2303-37,2,155,310
TXN-10632,2023-03-08,Dolo 650,,2,30,60
TXN-10633,2023-03-08,Dolo 650,DOL-2302-21,5,30,150
TXN-10634,2023-03-09,Allegra 120,ALL-2302-47,10,198,1980
TXN-10635,2023-03-09,Glycomet 500,GLY-2301-17,5,22.5,112.5
TXN-10636,2023-03-09,Glycomet 500,GLY-2301-17,1,22.5,22.5
TXN-10637,2023-03-09,Telma 40,TEL-2302-25,3,220,660
TXN-10638,2023-03-09,Pan 40,PAN-2301-18,1,155,155
TXN-10639,2023-03-09,Telma 40,TEL-2303-57,5,220,1100
TXN-10640,2023-03-09,Telma 40,TEL-2301-51,5,220,1100
TXN-10641,2023-03-09,Allegra 120,ALL-2302-47,4,198,792
TXN-10642,2023-03-09,Pan 40,PAN-2302-32,5,155,775
TXN-10643,2023-03-09,Azithral 500,AZI-2303-21,3,118.5,355.5
TXN-10644,2023-03-09,Azithral 500,AZI-2301-28,3,118.5,355.5
TXN-10645,2023-03-09,Allegra 120,ALL-2301-41,6,198,1188
TXN-10646,2023-03-09,Allegra 120,ALL-2302-47,8,198,1584
TXN-10647,2023-03-09,Allegra 120,,5,198,990
TXN-10648,2023-03-10,Pan 40,,3,155,465
TXN-10649,2023-03-10,Telma 40,TEL-2302-25,2,220,440
TXN-10650,2023-03-10,Pan 40,PAN-2303-37,2,155,310
TXN-10651,2023-03-10,Pan 40,PAN-2302-32,2,155,310
TXN-10652,2023-03-10,Allegra 120,ALL-2303-18,3,198,594
TXN-10653,2023-03-10,Pan 40,PAN-2303-37,2,155,310
TXN-10654,2023-03-10,Pan 40,PAN-2302-32,1,155,155
TXN-10655,2023-03-10,Pan 40,PAN-2301-18,4,155,620
TXN-10656,2023-03-10,Pan 40,,3,155,465
TXN-10657,2023-03-10,Azithral 500,AZI-2301-28,4,118.5,474
TXN-10658,2023-03-10,Glycomet 500,GLY-2303-82,3,22.5,67.5
TXN-10659,2023-03-10,Glycomet 500,GLY-2302-38,3,22.5,67.5
TXN-10660,2023-03-11,Allegra 120,ALL-2301-41,9,198,1782
TXN-10661,2023-03-11,Allegra 120,ALL-2302-47,10,198,1980
TXN-10662,2023-03-11,Azithral 500,AZI-2303-21,3,118.5,355.5
TXN-10663,2023-03-11,Pan 40,PAN-2301-18,1,155,155
TXN-10664,2023-03-11,Glycomet 500,GLY-2301-17,1,22.5,22.5
TXN-10665,2023-03-11,Allegra 120,ALL-2301-41,7,198,1386
TXN-10666,2023-03-11,Dolo 650,DOL-2302-21,4,30,120
TXN-10667,2023-03-11,Dolo 650,DOL-2303-46,1,30,30
TXN-10668,2023-03-11,Azithral 500,AZI-2303-21,2,118.5,237
TXN-10669,2023-03-11,Glycomet 500,GLY-2301-17,5,22.5,112.5
TXN-10670,2023-03-11,Telma 40,TEL-2301-51,1,220,220
TXN-10671,2023-03-11,Dolo 650,DOL-2303-46,3,30,90
TXN-10672,2023-03-11,Azithral 500,AZI-2301-28,2,118.5,237
TXN-10673,2023-03-12,Azithral 500,AZI-2303-21,4,118.5,474
TXN-10674,2023-03-12,Telma 40,TEL-2302-25,2,220,440
TXN-10675,2023-03-12,Azithral 500,AZI-2301-28,2,118.5,237
TXN-10676,2023-03-12,Telma 40,,1,220,220
TXN-10677,2023-03-12,Pan 40,PAN-2302-32,5,155,775
TXN-10678,2023-03-12,Allegra 120,ALL-2301-41,8,198,1584
TXN-10679,2023-03-12,Pan 40,PAN-2301-18,4,155,620
TXN-10680,2023-03-12,Telma 40,TEL-2303-57,5,220,1100
TXN-10681,2023-03-12,Glycomet 500,GLY-2301-17,2,22.5,45
TXN-10682,2023-03-12,Allegra 120,,6,198,1188
TXN-10683,2023-03-12,Pan 40,PAN-2302-32,3,155,465
TXN-10684,2023-03-12,Allegra 120,ALL-2303-18,5,198,990
TXN-10685,2023-03-12,Telma 40,TEL-2303-57,3,220,660
TXN-10686,2023-03-12,Glycomet 500,GLY-2302-38,5,22.5,112.5
TXN-10687,2023-03-12,Azithral 500,AZI-2302-52,1,118.5,118.5
TXN-10688,2023-03-13,Telma 40,TEL-2302-25,1,220,220
TXN-10689,2023-03-13,Allegra 120,ALL-2302-47,7,198,1386
TXN-10690,2023-03-13,Dolo 650,DOL-2301-86,2,30,60
TXN-10691,2023-03-13,Glycomet 500,GLY-2301-17,1,22.5,22.5
TXN-10692,2023-03-13,Telma 40,TEL-2301-51,2,220,440
TXN-10693,2023-03-13,Telma 40,TEL-2303-57,3,220,660
TXN-10694,2023-03-13,Pan 40,PAN-2301-18,3,155,465
TXN-10695,2023-03-13,Glycomet 500,GLY-2302-38,4,22.5,90
TXN-10696,2023-03-13,Pan 40,PAN-2303-37,1,155,155
TXN-10697,2023-03-14,Pan 40,PAN-2302-32,5,155,775
TXN-10698,2023-03-14,Azithral 500,AZI-2303-21,1,118.5,118.5
TXN-10699,2023-03-14,Telma 40,TEL-2302-25,2,220,440
TXN-10700,2023-03-14,Allegra 120,ALL-2302-47,7,198,1386
TXN-10701,2023-03-14,Allegra 120,,4,198,792
TXN-10702,2023-03-15,Glycomet 500,GLY-2302-38,2,22.5,45
TXN-10703,2023-03-15,Dolo 650,DOL-2303-46,5,30,150
TXN-10704,2023-03-15,Allegra 120,,6,198,1188
TXN-10705,2023-03-15,Glycomet 500,GLY-2301-17,4,22.5,90
TXN-10706,2023-03-15,Allegra 120,ALL-2301-41,5,198,990
TXN-10707,2023-03-15,Allegra 120,ALL-2301-41,4,198,792
TXN-10708,2023-03-16,Allegra 120,ALL-2301-41,5,198,990
TXN-10709,2023-03-16,Dolo 650,DOL-2301-86,2,30,60
TXN-10710,2023-03-16,Glycomet 500,GLY-2301-17,4,22.5,90
TXN-10711,2023-03-16,Glycomet 500,,2,22.5,45
TXN-10712,2023-03-16,Glycomet 500,GLY-2303-82,2,22.5,45
TXN-10713,2023-03-16,Allegra 120,ALL-2303-18,7,198,1386
TXN-10714,2023-03-16,Glycomet 500,,1,22.5,22.5
TXN-10715,2023-03-16,Dolo 650,DOL-2303-46,4,30,120
TXN-10716,2023-03-16,Glycomet 500,GLY-2303-82,2,22.5,45
TXN-10717,2023-03-16,Allegra 120,ALL-2302-47,7,198,1386
TXN-10718,2023-03-16,Azithral 500,AZI-2303-21,1,118.5,118.5
TXN-10719,2023-03-16,Telma 40,TEL-2301-51,3,220,660
TXN-10720,2023-03-17,Telma 40,TEL-2301-51,4,220,880
TXN-10721,2023-03-17,Allegra 120,ALL-2303-18,6,198,1188
TXN-10722,2023-03-17,Pan 40,,1,155,155
TXN-10723,2023-03-17,Telma 40,TEL-2301-51,4,220,880
TXN-10724,2023-03-17,Dolo 650,DOL-2301-86,2,30,60
TXN-10725,2023-03-18,Telma 40,TEL-2301-51,5,220,1100
TXN-10726,2023-03-18,Glycomet 500,GLY-2303-82,2,22.5,45
TXN-10727,2023-03-18,Dolo 650,DOL-2303-46,4,30,120
TXN-10728,2023-01-01,Glycomet 500,GLY-2301-17,5,22.5,112.5
TXN-10729,2023-03-18,Glycomet 500,GLY-2302-38,4,22.5,90
TXN-10730,2023-03-18,Glycomet 500,GLY-2303-82,2,22.5,45
TXN-10731,2023-03-18,Glycomet 500,GLY-2303-82,3,22.5,67.5
TXN-10732,2023-03-18,Azithral 500,AZI-2302-52,1,118.5,118.5
TXN-10733,2023-03-18,Telma 40,TEL-2301-51,5,220,1100
TXN-10734,2023-03-18,Allegra 120,ALL-2302-47,4,198,792
TXN-10735,2023-03-18,Dolo 650,DOL-2301-86,2,30,60
TXN-10736,2023-03-19,Telma 40,TEL-2302-25,4,220,880
TXN-10737,2023-01-01,Pan 40,PAN-2301-18,5,155,775
TXN-10738,2023-03-19,Glycomet 500,GLY-2301-17,2,22.5,45
TXN-10739,2023-03-19,Dolo 650,DOL-2303-46,5,30,150
TXN-10740,2023-03-19,Dolo 650,DOL-2303-46,5,30,150
TXN-10741,2023-03-19,Dolo 650,DOL-2301-86,5,30,150
TXN-10742,2023-03-19,Glycomet 500,GLY-2301-17,3,22.5,67.5
TXN-10743,2023-03-20,Allegra 120,ALL-2301-41,6,198,1188
TXN-10744,2023-03-20,Telma 40,,2,220,440
TXN-10745,2023-03-20,Allegra 120,ALL-2301-41,7,198,1386
TXN-10746,2023-03-20,Azithral 500,AZI-2303-21,5,118.5,592.5
TXN-10747,2023-03-20,Dolo 650,DOL-2301-86,4,30,120
TXN-10748,2023-03-20,Telma 40,TEL-2302-25,1,220,220
TXN-10749,2023-03-20,Dolo 650,,2,30,60
TXN-10750,2023-03-20,Telma 40,TEL-2303-57,4,220,880
TXN-10751,2023-03-20,Telma 40,TEL-2303-57,1,220,220
TXN-10752,2023-03-20,Telma 40,TEL-2303-57,1,220,220
TXN-10753,2023-03-20,Allegra 120,ALL-2301-41,8,198,1584
TXN-10754,2023-03-21,Pan 40,PAN-2303-37,2,155,310
TXN-10755,2023-03-21,Allegra 120,ALL-2302-47,6,198,1188
TXN-10756,2023-03-21,Pan 40,PAN-2302-32,1,155,155
TXN-10757,2023-03-21,Dolo 650,DOL-2302-21,4,30,120
TXN-10758,2023-03-21,Telma 40,TEL-2303-20,5,220,1100
TXN-10759,2023-03-21,Glycomet 500,GLY-2303-82,1,22.5,22.5
TXN-10760,2023-03-21,Glycomet 500,GLY-2302-38,3,22.5,67.5
TXN-10761,2023-03-21,Pan 40,PAN-2303-30,1,155,155
TXN-10762,2023-03-21,Pan 40,PAN-2302-32,1,155,155
TXN-10763,2023-03-21,Pan 40,,4,155,620
TXN-10764,2023-03-21,Pan 40,PAN-2302-32,1,155,155
TXN-10765,2023-03-21,Pan 40,PAN-2303-30,5,155,775
